id,title,price,link
306393159820,"Pocket Gitarre Übungshals, Gitarrentrainer 6 Bund tragbar Gitarrenakkord Übung",,https://www.ebay.ch/itm/306393159820?itmmeta=01K6QTJBMK2HB83B9QJKP15B0K&hash=item475674988c:g:zYMAAeSwiGBocuqX&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mEu5Ld15k26xYLgNfcwwtR%2FWd5mYY4vxJSsyGR%2FcEt08nHosaIZuDotT8OUhojSYPaSKXBYQZ4MLyDX9idoR660b9VOgfQqyD0lwaxTK12YXiyZREqH6nX90OXfcEVMlarxnVwe1NdI6lHC7VFpNd%2Bk8crzD6TC0YUFrqZ%2Fqbhp7cW%2FTqT%2Ff6KH22o%2Bpf1Ug4irltYpES4MkZIjcKPz2MygcGaM3IYYWvUifn2iHqVHz6jINzYUlicy9GvtVNll%2F7rzQan1bMSxfY5yxUwA0mv%7Ctkp%3ABk9SR7a6yfq1Zg
236363502774,SMART E-GITARRE SG7 tragbar multifunktional mit digitalem Capo,,https://www.ebay.ch/itm/236363502774?itmmeta=01K6QTJBMKE8ATDY2CQ6VB96PQ&hash=item37085cd4b6:g:T1wAAeSwsq1o3kfT&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30lHcAn%2FiS1P6cb%2F5X8%2F%2BKrxj3v5D875KL0i5wEod0pUN%2FGj1m6ggqMhXaWnUztk9Bmw3Dqlw3DtD1zGmc%2FiXMbKuokpTSf0x4ClVwg7N51hPy%2BN1heFHmKivf0KW9XO39Kh0LpeHCkt56uzK76LxdzPkOLAq5jLUgtrKcnvtrzwkbo1zChH2EdIqTfd7TgauwEC4KfFMKyKzz8YfjRDjcGMCwjub1EVql567Uvl%2BzAbXA%3D%3D%7Ctkp%3ABk9SR7a6yfq1Zg
267228658297,Cordoba La Playa Frankenreiter Cutaway E-Nylonsaiten Reisegitarre,,https://www.ebay.ch/itm/267228658297?itmmeta=01K6QTJBMK11XJKW6NYET4MEDF&hash=item3e3811ba79:g:ad4AAOSwZQ9oB6p5&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30nThIyh%2F5svW39iV06PkHg2KnvGOBiqWwedqNr%2BN%2Bohn%2FMVGhxmb1XjrqH3Xx2%2BNImLY%2FgSfcbC2qL3j583benG8qly6yQhByOOUL32TSUUyrbIBf%2FAMkoAeOph0vK5dqL4Q%2FDW1heupZvHck%2BvJTNRMfRYuWj4adF6cSMx0jaXpMEQUhSe930%2Bn9fdBUvNVbSnh8IXlLZQLOhj7K0uFByh9sa5m9kyZd8aj7xGFdT%2B1A%3D%3D%7Ctkp%3ABk9SR7a6yfq1Zg
357555379583,Elektrische Akustikgitarre Ultra Kurz Leise Reise Tragbar & Gigbag F65-NA,,https://www.ebay.ch/itm/357555379583?itmmeta=01K6QTJBMKNYJ8C0T3M2GBD6BQ&hash=item533ff61d7f:g:bA4AAeSwLBhotmOg&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30m3fnLeytTgJwz8bjp4z9HgXqrwhSyDRsDWQeXL9lbycr06WPkaeNjZ8WT66o9ruvMj0GyoRkr2kMp4r%2F2QODfLYVwIc3YJ5szPowUy%2BAeLFG0Xpv8qy1AbtsSPjOa6aTAD%2FJyzd5KMgsJ5YgmFCDFjNMiDCE39Any%2B1lyXRaQfLjyyysDAEwGbBkWYapfAyMqvcjvtCCPxfsyebMdm%2FTVPGw2FhVLvjqM859XYpzqryhlg1kqIXPOA0%2FsTCERAHPu9C22wm0QNC6IuyncGKaxP%7Ctkp%3ABFBMtrrJ-rVm
396687479928,Zum Selbermachen 6 Sechs Saiten E-Gitarre Kit Mahagoni Korpus Palisander Griffbrett,,https://www.ebay.ch/itm/396687479928?itmmeta=01K6QTJBMKKGANQVMKQ82RN0Z3&hash=item5c5c6a9478:g:DFYAAOSwnsdoPlnY&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30l87kC7UOyfJ7zTBWsDlsBqmha9d8HxGCMCKCW2f2jVsISBKPlBJ6hN3pjmXUu1UwfGXi0urGXkydVscqAF8mYqvCUZXUeiXx3Vt%2ByIV4g6EVNs3w8eByRWUypccXAfj8f8Y6X%2Fn0uEevQsyOtoiDzx31k%2FnCTr2y0SzkO0iqdOaT6eL8i8eiKpwQs9xjeY3QULhjidHg5wiN78Oo%2FEKoVxaksmJuKyu%2FnKu37z79jTV6Q4p%2FopafZkTJ2gERyVfWJgaHly5%2Bmc%2BLWhoqXhloGF%7Ctkp%3ABFBMtrrJ-rVm
365838582187,Elektrische akustische leise Gitarre ultrakurz US-Lager schneller Versand F65-BK,,https://www.ebay.ch/itm/365838582187?itmmeta=01K6QTJBMKCBK6QY8WS2NJEFH7&hash=item552dadc1ab:g:D4gAAeSwGgtotkpc&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n6Gg90RiSK1rNf1IIIuWeJi8%2B4O2qNZu6YXx0nTbc9AJ5vW%2F9ZskpHq6pBWDbyQdwkxUp%2FsiLeMWnJNEZxb4xiGRocRa6PbBTb84jmbYqKTJnKOhdD6OIEzUbdVpviboqccbyTT2heodKapdtU3tXfIvTNx4glnm%2FHqOtacI9mVkmWBrSM2fQUepZzrqOJPQbDDgylUNk%2FSQMNo2nycc8DV2gxlh4UDYp4hG0qFnub1GeqytOpQZYwZ%2B8pCLAyVOhg%2BS9mMfPUCnP6akY6xr6u%7Ctkp%3ABFBMuLrJ-rVm
19065016475,Donner HUSH-I E-Akustikgitarre kopflos leise Praxis tragbar reisen,,https://www.ebay.ch/p/Donner%2DEC1782%2DHUSH%2DI%2DHeadless%2DAcoustic%2DElectric%2DGuitar%2DBlack/19065016475?iid=355800914110
355735434979,Donner HUSH™ I Headless Akustikgitarre E-Gitarre Silent Practice Performance,,https://www.ebay.ch/itm/355735434979?itmmeta=01K6QTJBMK40NPBX75YHH3AHP8&hash=item52d37bf6e3:g:jmMAAOSwsJxnPIre&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30njmnbXz%2Fo5I2tkz49BS6GnPb%2BD%2FM03ReadRyN9lOd1aD3KSaMzNNo4%2FtGW5R9sBi1iKYzmltuNQ4A%2Br5SUysfLiSD3Xa%2FVJRObnMTTt7%2FnYmNauX3sXn%2B5d5FALsQQBQmsNTdQFEHI1GOImCpyZ7OQyRQkhFhJLh3%2F%2B9qoWFvk6pDk2%2BJW4%2BiRSvtad1TcZ1%2BZtmDWj65uhxRytC5KpHUYstrcpfPaWUxK7MGkRHS7tw%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
267358110020,Cordoba La Playa Frankenreiter Elektro Cutaway Stahlsaiten Reisegitarre mit Tasche,,https://www.ebay.ch/itm/267358110020?itmmeta=01K6QTJBMK96EN19G61QS0TZS2&hash=item3e3fc90144:g:VHcAAeSwiQholQjs&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30n%2FD%2BPOU5QT1eWcPQhFd3BcChpF2h%2BmNmf3fO6dSYIKbGNvGDPSKAtpTFlJ4P5EwJ8mDsk84CbB8Mu7NB0IBw5WVcWSoRXtw5prGJNRNm5XloDcGSFLg35IZa4uKLJKGJxt8%2BzWuygz2YrHbBni1Ib2CeNAyknll0q%2BZ%2B%2FrxEumFbhC9oo3dZPHTRwXMuqFccJlGuIuhr%2FAmVq%2FuaglhOWG4IX%2Bx4Hh%2Bsq6axJU6FrQzg%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
317143796706,Donner HUSH I Akustik E-Gitarre Headless mit Zubehör | Sunburst,,https://www.ebay.ch/itm/317143796706?itmmeta=01K6QTJBMK70E05Y2HPMWZW8VH&hash=item49d73e4be2:g:hSQAAeSwI~tokFIl&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30mm5XRKkyDkb%2B6TXoAVYb%2BtFKIsHESf9tHiRJe4%2BUnobplzB2W5KLbm6lzUmRxrXd%2FrRACQ8uChR8Chg%2BdUOlfk0mbSn1IsNR0gbEzma5UAw9730fkS8XHBAI1sSQksjr2E9il0qyx%2BcMS01aa78N6ONsB8ZwsVENzB5w50g%2FSI5go2TbviTEuJ0hgMkw1XHbf0rpH37dG4Bpp5DvWfR2ERzMtGQmLXFdsl9PFI5mLnpw%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
317157718692,Donner HUSH I Akustik E-Gitarre mit Gigbag Kopfhörer Maghony Holz,,https://www.ebay.ch/itm/317157718692?itmmeta=01K6QTJBMKCY9MN0GQDN1XQ9T1&hash=item49d812baa4:g:jmMAAOSwsJxnPIre&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mMkprOKAIi0r5q8%2F3BID8wREHy745r0s7vbCtJyBRhPYEScsRsYLGSW33XGCTnkPJurtQWhhGZwxdEygkIPK9Kc%2BHlOiWK5tXCcGTL6T%2BsUfkl58mL9K7BuZHwzv%2FLiiOVtzfm4Lj4y%2FhdYy02EU7PPIs%2FIXUWhnfcEahwrd9GnAnUlksWb6Zb1c2Ht5nE3cgRDbysTK0QRviyYkXSVr6%2FGbBnpkJTk3MjJd%2BGQVLxZYYC7nrPRv2nfesogzqrR6BgdXUpHIJ9%2Fxv2Pz0pl7sx%7Ctkp%3ABk9SR7i6yfq1Zg
126110410116,Gitarrenakkord Trainer Mini 6 Bund tragbare Tasche Digitalgitarre NEU,,https://www.ebay.ch/itm/126110410116?itmmeta=01K6QTJBMKDBGXBMVXEXD60KGR&hash=item1d5cc42584:g:OjwAAOSwBb5k2lKm&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30l3GEBUHd%2B%2Fhuaq%2FUEZNx23nsgq3w9FEqnCOY8zcq4zt5NKEGTU%2BkO1KvLcrWLASvMOedJELGqn3TrwlWFmzQZvdtaaiW%2F10C70%2BAfLL6X6o9ORxUwqI6ADKWtGtOC9Dgw%2FAXsNXDu%2FPyes8sK984U6AzuVDm3hVH41%2BELyfqCezCAUjSL2Acay6OH3Nn0xgEkmgUJKIGvFYoOUri%2BkU1YWyT4C29cioZFhQt4TEMFnsg%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
355971736209,Donner HUSH-I Pro E-Akustikgitarre mit Tasche Multieffektpedal integriert,,https://www.ebay.ch/itm/355971736209?itmmeta=01K6QTJBMM0NNC2QCNKDH4S0M3&hash=item52e191a291:g:4ZsAAOSwFmxmhRu-&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30lPlGqRJ9mbszAAoO%2B5iJH6qBu5vUB08hFJMktcOPd%2FIMnuvMXgx4ei9PvXejLBkqy5oB57Kc52AoQ1TUJ9BrRs6W11ClgVlnnZIMqp1kbd%2B01XkCTxsJwOd5%2FM%2FsEKGJy6RqW5b8OnFkb5c4mZvhDbwhK%2FcnoE0bmvfp3aOecTRNw9qN301A49KP7HoSzGOLuDgRAsWCQJYivk472srSPeTPQMqiQKvT0mUGd5%2FQZAtg%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
315389456724,Donner HUSH™ I Reise-Akustikgitarre E-Gitarre ohne Kopf Übung Aufführung Überholung,,https://www.ebay.ch/itm/315389456724?itmmeta=01K6QTJBMM8HT72AKAZS52SSGS&hash=item496ead3154:g:o4UAAOSwoeln~M7F&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30l0MYHsmz3guO%2BAMm7kbhpnhLc3%2FBUjc1i%2FdCz4F5PnL0K%2BF6US2dN0wrivNipYPYW%2F5HhX09GJDdUs8d8dln7CInM4HZCYQKelntOMRTzPhvLYLsvAfBUaijctOy9bEUjj%2Fqre6hlMwCJ970QVgYzP3Bc7H9isMP5Te9BomwV%2BhsyLlnn8XVNPnUBjBcDXpmg8yXDeF6cmUWUT%2ByJG1cCNoQn%2BeztpP2pH5nOS1wcZbpM%2Bs8umAk6GkMUOTVGf9hLSuop%2FzbHESoTubNyFJ0rf%7Ctkp%3ABk9SR7i6yfq1Zg
205162763133,Pocket Gitarrenakkord Trainer Übungswerkzeug Gitarrenhals mit drehbarem Diagramm Bildschirm,,https://www.ebay.ch/itm/205162763133?itmmeta=01K6QTJBMMW5CW4RTM0ERVBQTN&hash=item2fc4a7537d:g:rvoAAeSwwato0MRl&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30kD3OpHgc0zwqj3axTU0KHeqp5OSZra3aF%2FlJepdAykKcvdBn2j3sR9XKFemG9PMxWGBEBpngocavXPzTcwX0Rsnx%2FNRp41wNB4c3cg2uWCksiRjiNMr88DxLnzLkV%2BC63daX1YU%2Fqbg6fo2JYRrvM%2FYKayiIukh9dTlrP%2Fv%2BER4wCJyTq5WgefWDYX2%2FgGLC%2FidX4IBzOZnEBnclbQln8OSg0Zp%2BY0oOsSo5didWiafw%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
316929339610,Donner HUSH-I Pro Headless Multi-Effekt-Pedal für elektrische Akustikgitarre eingebaut,,https://www.ebay.ch/itm/316929339610?itmmeta=01K6QTJBMMWH4AA7HTMHTH5BB4&hash=item49ca75f0da:g:4ZsAAOSwFmxmhRu-&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n4m6Q9qF3dJGWRZFaAkfrEmLX9F3o5O5pqWyXs4ZXdfWAcc0ZNlidnVnXUVY760hymYCOSU5WJ9yvT7RkvefF5aWWWT0gyw7Zj9jPn7akFhxOJidCYTfUARFaAUaEBFVQHBWBpr2xfxEknbECoNHbi2ZVqRFO581yDjLhTO%2Bz2N9%2B4LAgHYdiviNxbdiN0E8u5kk0XG2LxosbSrZ%2B9DaRhBSSTtb%2BSRiJ7HTOVJcZKLGqIzBe%2FA%2FPIQ5uhEcJRPjzvSx0J01dDi58s4WNpI5Gm%7Ctkp%3ABk9SR7i6yfq1Zg
127198631356,Cross Guitar 2.0 faltbare akustische Stahlsaiten elektrische Reisegitarre + Tasche NEU,,https://www.ebay.ch/itm/127198631356?itmmeta=01K6QTJBMMFZ26T0RWAVC6R0SD&hash=item1d9da115bc:g:hLcAAeSwHQdoXI0B&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30m0LQYEOEyk9JakJ%2BxWX1UcGnjX6yGSclhDP%2B6IXolOK3Z0FjX37nU%2FoHdVJRdGwBnelyufAmVKfVimDEiQEVUmSa4L2HgefeCcxdLOjLGyrwkMXOM85l1KY11WedWCW%2F6ZJR6v9D6XdhoGoo6%2F4W7o7ct0LgRTITf%2F06fNaMht9UETyiRkQ%2BB3UMCAXnE57GE8U8lZdszmrF7Hs0W5bnQDva4NnVP1sMlqU9vPeXvuI8LfLHMIbBKPnP5l6mGNCNvddO2%2BuI1TiAmbTjUU0HUQ%7Ctkp%3ABk9SR7i6yfq1Zg
317258284954,Donner HUSH-I Pro E-Akustikgitarre mit integriertem Multieffekt | Sunburst,,https://www.ebay.ch/itm/317258284954?itmmeta=01K6QTJBMMS4ZFMBP8EKYENGWX&hash=item49de113f9a:g:PTwAAeSw~Y5ogFk2&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30m22ImESiph9MXd8PZqOr6wbh5s8YRyG1GJxCZStNpFMAD0hyzH%2FdIFevGEtSWM0IUDtMB9cVVPALS%2BMwgHR3rXKG58XbgBY577djoM2IvCa3C0hWgBL%2BoTgLWUK3KJTCNFr7D7alwyrT9GVyq%2BJsmCsxTj49HwmgQd056PxN6ReDKgt4FHv0k0PK%2FDOJ6lMo%2BhgPimt52WjuiYIqDU1qiCPc%2Fsb%2F820hbCOSDmmLhmJg%3D%3D%7Ctkp%3ABk9SR7i6yfq1Zg
365838568841,Elektrische leise Reisegitarre ultra kurze Mensur Länge US WH & Gigbag E65-NA,,https://www.ebay.ch/itm/365838568841?itmmeta=01K6QTJBMMCB0BZ82WEQCBGW2W&hash=item552dad8d89:g:LMEAAeSwiHlotkkm&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kBM4uXpZ5rnOgGiDuOTTWq%2FvrL4MJVqM5ilrhGNCuBVJAoDq7kEvaNUgS2N56DDAzwvHxi2fh%2Fnszvb76K1%2BLxr8FbbMdMI2zX1cm0nSIJgmiLqGROrJwjYfeKT8XLTD8vIl7RTG78SytC%2BCe1%2Ffgw9o3CFz8shUxfqboRGi7vhhkJxXwr6n3nMD4WF45yFQiE3LsqYYdEmefYszVplhDBf1xC11sc%2F%2Bn4ySXgsVBjPYxcXSjVFgQdfUypej0UKQIfLs6%2Bb9G03Uw4OdZMGdGr%7Ctkp%3ABFBMuLrJ-rVm
357555175100,Elektrische leise Reisegitarre ultra kurze Mensur Länge US WH & Gigbag E65-BK,,https://www.ebay.ch/itm/357555175100?itmmeta=01K6QTJBMM9XSTNJ7C1K7AFMTF&hash=item533ff2febc:g:PC4AAeSw6u9otlq6&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lYiCQzHMsCkjcDStQj%2BEvzGlI0DbNDzsWP1MZGLK%2BaNlajRC%2BEMwuS%2BajlR909aYEXdU1j%2FHZtv1Qk1kStVP3q5upl%2BjC6iFUcHVqCiX2TsPvyJzK6zan3b1zCsg%2Fhdmu6Mrz3%2FYvfuWXtH125tkDlA%2FqHWO3Co9NarlSK6alAIM95pXc1D4UUit5fCr4eptSSZ8phb3GTg2AmrOy1GQ3eDAb6TEXRkdCxl6WITKSi6O%2BkSN6LGPkE8uEO8idh6YAfCWsg02VrOuobYVioCJuz%7Ctkp%3ABFBMuLrJ-rVm
357556152649,US WH volle Mensur Länge elektrische Akustikgitarre leise Reisen tragbar F75-BK,,https://www.ebay.ch/itm/357556152649?itmmeta=01K6QTJBMMBJ5EJA9PN8QTBP3D&hash=item534001e949:g:jvkAAeSwqahoto9y&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lnExTj%2BcNVGdesOkGfFZBFyyr%2B4XL9dezWyrEboprFuaJkDesX6q0N%2BFbxJNPm8--eODrgc7lIi8fSd81UzKdiOTMwyT72r8mQGQEDMpd%2BlqAS80xkghRWqj9zTiUZu5C9h9L3CDn8%2F4i20LpJ1lJeV%2BY29ylKxOtWTeNwSNf%2FxEx1sFvFbqF2c3Sr7cDh55eo23xgDKNdCaJI05dsI%2BBg%2FdoIcQF4Ab3AA12uXvJpwQhreo7VTPLyVKpIr8lldza3UhRUDEGM7DeiONXF42ZL%7Ctkp%3ABFBMuLrJ-rVm
